,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1151,Midtown,40.75469110270623,-73.98166882730304,AnTalia,40.75586036850091,-73.98048457028872,Turkish Restaurant
1152,Midtown,40.75469110270623,-73.98166882730304,Ipanema Restaurant,40.756888012308224,-73.98083888623975,Brazilian Restaurant
1153,Midtown,40.75469110270623,-73.98166882730304,Morton's The Steakhouse,40.7552153,-73.9787657,Steakhouse
1154,Midtown,40.75469110270623,-73.98166882730304,Town Optical,40.75530347324288,-73.9790450039969,Optical Shop
1155,Midtown,40.75469110270623,-73.98166882730304,SEPHORA,40.757054,-73.979118,Cosmetics Shop
1156,Midtown,40.75469110270623,-73.98166882730304,L'ADRESSE,40.753765991448375,-73.98509625680835,Café
1157,Midtown,40.75469110270623,-73.98166882730304,Everybody Fights,40.75208707773447,-73.97944973218665,Boxing Gym
1158,Midtown,40.75469110270623,-73.98166882730304,La Colombe Torrefaction,40.753602694226444,-73.98550361394882,Coffee Shop
1159,Midtown,40.75469110270623,-73.98166882730304,Chick-fil-A,40.7574254,-73.9819682,Fast Food Restaurant
1160,Midtown,40.75469110270623,-73.98166882730304,Y7 Studio - Bryant Park,40.75266383728075,-73.9847491223115,Yoga Studio
1161,Midtown,40.75469110270623,-73.98166882730304,Café Zaiya,40.752327,-73.980302,Japanese Restaurant
1162,Midtown,40.75469110270623,-73.98166882730304,Fever-Tree Porch At Bryant Park,40.753828,-73.984329,Bar
1163,Midtown,40.75469110270623,-73.98166882730304,Skin Spa,40.75444733063965,-73.97912903245185,Massage Studio
1164,Midtown,40.75469110270623,-73.98166882730304,LUMA Hotel Times Square,40.754428,-73.985781,Hotel
1165,Midtown,40.75469110270623,-73.98166882730304,moonflower spa,40.75266451887547,-73.98077834285962,Spa
1166,Midtown,40.75469110270623,-73.98166882730304,The Kati Roll Company,40.75265571457166,-73.98477837472183,Indian Restaurant
1167,Midtown,40.75469110270623,-73.98166882730304,Kwik Meal Cart,40.75673594673246,-73.98310910865705,Food Truck
1168,Midtown,40.75469110270623,-73.98166882730304,Hyatt Centric Times Square New York,40.75739571461923,-73.98422209549119,Hotel
1169,Midtown,40.75469110270623,-73.98166882730304,Pilates Reforming New York - 38th St,40.75268412396665,-73.9847300776219,Pilates Studio
1170,Midtown,40.75469110270623,-73.98166882730304,Sephora,40.75296717525616,-73.98007094123898,Cosmetics Shop
1171,Midtown,40.75469110270623,-73.98166882730304,Paul Stuart,40.75474273426712,-73.97800091673079,Men's Store
1172,Midtown,40.75469110270623,-73.98166882730304,indikitch,40.75768139999999,-73.9818088,Indian Restaurant
1173,Midtown,40.75469110270623,-73.98166882730304,The Town Hall,40.756058317249185,-73.98459477620275,Concert Hall
1174,Midtown,40.75469110270623,-73.98166882730304,Burger & Lobster,40.756104102267884,-73.98497824808942,Burger Joint
1175,Midtown,40.75469110270623,-73.98166882730304,Emporium Brasil,40.75653808729961,-73.9800807594274,Brazilian Restaurant
1176,Midtown,40.75469110270623,-73.98166882730304,Vitae,40.7555884,-73.9785483,American Restaurant
1177,Midtown,40.75469110270623,-73.98166882730304,The Lambs Club,40.75661994528238,-73.98446467572164,American Restaurant
1178,Murray Hill,40.748303077252174,-73.97833207924127,Ippodo Tea Co.,40.749757350648515,-73.9777326596245,Tea Room
1179,Murray Hill,40.748303077252174,-73.97833207924127,Kajitsu,40.74976283974211,-73.97768769032828,Japanese Restaurant
1180,Murray Hill,40.748303077252174,-73.97833207924127,Perk Kafe,40.747768,-73.977363,Coffee Shop
1181,Murray Hill,40.748303077252174,-73.97833207924127,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant
1182,Murray Hill,40.748303077252174,-73.97833207924127,Pod 39 Hotel,40.749334153452835,-73.97660833694302,Hotel
1183,Murray Hill,40.748303077252174,-73.97833207924127,Bedford & Co.,40.75040323863846,-73.97744945542509,Restaurant
1184,Murray Hill,40.748303077252174,-73.97833207924127,Little Alley,40.747326320874585,-73.9770164277044,Shanghai Restaurant
1185,Murray Hill,40.748303077252174,-73.97833207924127,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint
1186,Murray Hill,40.748303077252174,-73.97833207924127,Franchia,40.74754904507587,-73.981123802193,Vegetarian / Vegan Restaurant
1187,Murray Hill,40.748303077252174,-73.97833207924127,The Morgan Library & Museum,40.74930521896097,-73.9814293384552,Museum
1188,Murray Hill,40.748303077252174,-73.97833207924127,Sushi Ryusei,40.748354,-73.97520300000001,Sushi Restaurant
1189,Murray Hill,40.748303077252174,-73.97833207924127,Momosan Ramen & Sake,40.749953,-73.977184,Ramen Restaurant
1190,Murray Hill,40.748303077252174,-73.97833207924127,The Renwick Hotel,40.750238,-73.9775627,Hotel
1191,Murray Hill,40.748303077252174,-73.97833207924127,The Jazz Room at The Kitano,40.74973078768824,-73.97999028370936,Jazz Club
1192,Murray Hill,40.748303077252174,-73.97833207924127,Villa Berulia,40.74686337158743,-73.98061952888928,Italian Restaurant
1193,Murray Hill,40.748303077252174,-73.97833207924127,The Raines Law Room at The William,40.750487,-73.980146,Speakeasy
1194,Murray Hill,40.748303077252174,-73.97833207924127,Num Pang Sandwich Shop,40.750522,-73.976124,Sandwich Place
1195,Murray Hill,40.748303077252174,-73.97833207924127,Dun Huang,40.749192349213835,-73.97770430473602,Chinese Restaurant
1196,Murray Hill,40.748303077252174,-73.97833207924127,Pod 39 Rooftop Bar,40.749300142910926,-73.97670163802239,Cocktail Bar
1197,Murray Hill,40.748303077252174,-73.97833207924127,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant
1198,Murray Hill,40.748303077252174,-73.97833207924127,Rossinis,40.749056388003616,-73.97902929114717,Italian Restaurant
1199,Murray Hill,40.748303077252174,-73.97833207924127,Tempura Matsui,40.7484611562686,-73.97497442973443,Japanese Restaurant
1200,Murray Hill,40.748303077252174,-73.97833207924127,Bareburger,40.746151934915,-73.97813209894593,Burger Joint
1201,Murray Hill,40.748303077252174,-73.97833207924127,Blink Fitness,40.74953986350761,-73.97558768117811,Gym
1202,Murray Hill,40.748303077252174,-73.97833207924127,Katagiri,40.75087050808319,-73.9767551161243,Grocery Store
1203,Murray Hill,40.748303077252174,-73.97833207924127,Rare View Rooftop,40.748438579881615,-73.97793522179205,Lounge
1204,Murray Hill,40.748303077252174,-73.97833207924127,Grand Central Plaza,40.749639788507956,-73.97567103570407,Plaza
1205,Murray Hill,40.748303077252174,-73.97833207924127,Bagel Express,40.74989475953883,-73.97706448751802,Bagel Shop
1206,Murray Hill,40.748303077252174,-73.97833207924127,Lucid Cafe,40.748754,-73.977916,Coffee Shop
1207,Murray Hill,40.748303077252174,-73.97833207924127,European Wax Center,40.74537922208471,-73.97718323153906,Health & Beauty Service
1208,Murray Hill,40.748303077252174,-73.97833207924127,Wine:34,40.74655786723145,-73.9800598729882,Mediterranean Restaurant
1209,Murray Hill,40.748303077252174,-73.97833207924127,Delectica,40.74811642380029,-73.9764454132702,Café
1210,Murray Hill,40.748303077252174,-73.97833207924127,Zucker's Bagels & Smoked Fish,40.75053251798501,-73.97686735767212,Bagel Shop
1211,Murray Hill,40.748303077252174,-73.97833207924127,Zuma New York,40.75052689410716,-73.980782390213,Japanese Restaurant
1212,Murray Hill,40.748303077252174,-73.97833207924127,Cask Bar & Kitchen,40.745366347319944,-73.9791266488786,Pub
1213,Murray Hill,40.748303077252174,-73.97833207924127,Scandinavia House,40.74928342395154,-73.97980868514539,Cultural Center
1214,Murray Hill,40.748303077252174,-73.97833207924127,Shelburne Hotel & Suites by Affinia,40.74841927463572,-73.97793978452682,Hotel
1215,Murray Hill,40.748303077252174,-73.97833207924127,The William,40.7506733156513,-73.9800774301285,Hotel
1216,Murray Hill,40.748303077252174,-73.97833207924127,Thread Salon,40.745408415949804,-73.97923566996792,Spa
1217,Murray Hill,40.748303077252174,-73.97833207924127,Coban's Muay Thai Camp,40.75035504918938,-73.9815537946694,Martial Arts Dojo
1218,Murray Hill,40.748303077252174,-73.97833207924127,Pio Pio,40.74553544204786,-73.97762608657818,Peruvian Restaurant
1219,Murray Hill,40.748303077252174,-73.97833207924127,Omar's Mediterranean Cuisine,40.750943,-73.98102,Mediterranean Restaurant
1220,Murray Hill,40.748303077252174,-73.97833207924127,2nd Ave Deli,40.745118,-73.97903,Jewish Restaurant
1221,Murray Hill,40.748303077252174,-73.97833207924127,Middle Branch,40.745449348902994,-73.97937026605265,Cocktail Bar
1222,Murray Hill,40.748303077252174,-73.97833207924127,Murray Hill Market,40.74639457940594,-73.97966102783904,Deli / Bodega
1223,Murray Hill,40.748303077252174,-73.97833207924127,Pino,40.74537697530399,-73.97924050068795,Wine Bar
1224,Murray Hill,40.748303077252174,-73.97833207924127,Wolfgang's Steakhouse,40.746531281640806,-73.98195293767795,Steakhouse
1225,Murray Hill,40.748303077252174,-73.97833207924127,Zengo,40.74970033,-73.97561883,Latin American Restaurant
1226,Murray Hill,40.748303077252174,-73.97833207924127,Oaxaca Taqueria,40.74546552439759,-73.97940322262632,Taco Place
1227,Murray Hill,40.748303077252174,-73.97833207924127,Café China,40.7499796904135,-73.98223427700086,Chinese Restaurant
1228,Murray Hill,40.748303077252174,-73.97833207924127,The Flying Cock,40.745327,-73.978281,Pub
1229,Murray Hill,40.748303077252174,-73.97833207924127,Matto Espresso,40.750501526676786,-73.97772575896524,Coffee Shop
1230,Murray Hill,40.748303077252174,-73.97833207924127,Sai Gon Dep,40.74770075333206,-73.97378815410889,Vietnamese Restaurant
1231,Murray Hill,40.748303077252174,-73.97833207924127,Omusubi Gonbei,40.75092439033842,-73.9769462752827,Japanese Restaurant
1232,Murray Hill,40.748303077252174,-73.97833207924127,Le Parisien,40.74536933917004,-73.97921877261759,French Restaurant
1233,Murray Hill,40.748303077252174,-73.97833207924127,Juice Generation,40.751412337284314,-73.9765369892121,Juice Bar
1234,Murray Hill,40.748303077252174,-73.97833207924127,Community Church of New York (CCNY) - Unitarian Universalist,40.74802781801001,-73.9815726397407,Event Space
1235,Murray Hill,40.748303077252174,-73.97833207924127,Insomnia Cookies,40.744996830649896,-73.97867463901457,Bakery
1236,Murray Hill,40.748303077252174,-73.97833207924127,Crunch Fitness - 34th Street,40.74503265187938,-73.97710514599794,Gym / Fitness Center
1237,Murray Hill,40.748303077252174,-73.97833207924127,The Morgan Dining Room,40.749508824873864,-73.98146720771634,American Restaurant
1238,Murray Hill,40.748303077252174,-73.97833207924127,New York Design Center,40.745460272300605,-73.98046429491397,Furniture / Home Store
1239,Murray Hill,40.748303077252174,-73.97833207924127,Dig Inn,40.75128684043439,-73.98038544069297,American Restaurant
1240,Murray Hill,40.748303077252174,-73.97833207924127,Alidoro,40.751171895559835,-73.98110662502059,Sandwich Place
1241,Murray Hill,40.748303077252174,-73.97833207924127,Masala King,40.74718410480507,-73.98185309164937,Indian Restaurant
1242,Murray Hill,40.748303077252174,-73.97833207924127,Taylor St. Baristas,40.75141927853027,-73.97976770103656,Coffee Shop
1243,Murray Hill,40.748303077252174,-73.97833207924127,Fine & Rare,40.75001639767164,-73.98235629921271,New American Restaurant
1244,Murray Hill,40.748303077252174,-73.97833207924127,Equinox Park Avenue,40.746093,-73.98135,Gym
1245,Murray Hill,40.748303077252174,-73.97833207924127,305 Fitness MIDTOWN,40.74679016051969,-73.98288534895833,Gym / Fitness Center
1246,Murray Hill,40.748303077252174,-73.97833207924127,Sophie's Cuban Cuisine,40.75056331810922,-73.97663563349062,Cuban Restaurant
1247,Murray Hill,40.748303077252174,-73.97833207924127,Fields Good Chicken,40.751193,-73.979729,Restaurant
1248,Murray Hill,40.748303077252174,-73.97833207924127,The Shakespeare,40.75051219751051,-73.98022770881653,Gastropub
1249,Murray Hill,40.748303077252174,-73.97833207924127,Benjamin Steakhouse,40.75183650705145,-73.97901046365405,Steakhouse
1250,Murray Hill,40.748303077252174,-73.97833207924127,Docks Oyster Bar,40.74948275836188,-73.97547112423915,Seafood Restaurant
1251,Murray Hill,40.748303077252174,-73.97833207924127,Everybody Fights,40.75208707773447,-73.97944973218665,Boxing Gym
1252,Murray Hill,40.748303077252174,-73.97833207924127,Nomado 33,40.745619277524604,-73.97921832730745,Sushi Restaurant
1253,Murray Hill,40.748303077252174,-73.97833207924127,The Ginger Man,40.749354555307214,-73.98279347884746,Bar
1254,Murray Hill,40.748303077252174,-73.97833207924127,Piccolo Cafe,40.749868248594524,-73.98146694599146,Italian Restaurant
1255,Murray Hill,40.748303077252174,-73.97833207924127,Pret A Manger,40.750888437707104,-73.9785345011187,Sandwich Place
1256,Murray Hill,40.748303077252174,-73.97833207924127,Tina's Cuban Cuisine,40.7474653967574,-73.98330692383087,Cuban Restaurant
1257,Murray Hill,40.748303077252174,-73.97833207924127,Garlic New York Pizza Bar,40.745068175947466,-73.97566605746329,Pizza Place
1258,Murray Hill,40.748303077252174,-73.97833207924127,Potbelly Sandwich Shop,40.751114,-73.978942,Sandwich Place
1259,Murray Hill,40.748303077252174,-73.97833207924127,Sticky's Finger Joint,40.74505372839559,-73.97885964232785,Fried Chicken Joint
1260,Murray Hill,40.748303077252174,-73.97833207924127,Park Avenue Liquor Shop,40.75100901505769,-73.9806977532793,Liquor Store
1261,Murray Hill,40.748303077252174,-73.97833207924127,Hair Styling by Joseph,40.75081188002566,-73.98204417955274,Salon / Barbershop
1262,Murray Hill,40.748303077252174,-73.97833207924127,The Marmara Park Avenue,40.7452659606934,-73.9816360473633,Resort
1263,Murray Hill,40.748303077252174,-73.97833207924127,Benjamin Steakhouse Prime,40.75138502109964,-73.97961650340953,American Restaurant
1264,Murray Hill,40.748303077252174,-73.97833207924127,Chrysler Building,40.75170702670782,-73.97557346647744,Building
1265,Murray Hill,40.748303077252174,-73.97833207924127,The Capital Grille,40.75105247439972,-73.97507825545438,American Restaurant
1266,Murray Hill,40.748303077252174,-73.97833207924127,Baked By Melissa,40.751762426902474,-73.97664732307807,Cupcake Shop
1267,Murray Hill,40.748303077252174,-73.97833207924127,Poketeria,40.749567043297816,-73.98326915386704,Poke Place
1268,Murray Hill,40.748303077252174,-73.97833207924127,Lan Larb Midtown,40.74533363204334,-73.9755277555111,Thai Restaurant
1269,Murray Hill,40.748303077252174,-73.97833207924127,Blue Bottle Coffee,40.75218,-73.97824,Coffee Shop
1270,Murray Hill,40.748303077252174,-73.97833207924127,El Pote,40.74761767782473,-73.97387433686416,Spanish Restaurant
1271,Murray Hill,40.748303077252174,-73.97833207924127,CrossFit Solace,40.74617150115289,-73.9831643795631,Gym / Fitness Center
1272,Murray Hill,40.748303077252174,-73.97833207924127,Vanderbilt Tennis Club,40.7522516986295,-73.97747671968195,Tennis Stadium
1273,Murray Hill,40.748303077252174,-73.97833207924127,Meyers Bageri,40.752476,-73.977518,Sandwich Place
1274,Murray Hill,40.748303077252174,-73.97833207924127,Trader Joe's,40.7439690546443,-73.97910386323929,Grocery Store
1275,Murray Hill,40.748303077252174,-73.97833207924127,Willner Chemists,40.751490943787466,-73.97814323098648,Pharmacy
1276,Murray Hill,40.748303077252174,-73.97833207924127,Xi'an Famous Foods,40.74816543859803,-73.9840025346209,Chinese Restaurant
1277,Murray Hill,40.748303077252174,-73.97833207924127,Grand Central Market,40.75232059237988,-73.97608637809753,Gourmet Shop
1278,Chelsea,40.744034706747975,-74.00311633472813,Milk & Hops Chelsea,40.74475130697248,-74.00259535094713,Beer Bar
1279,Chelsea,40.744034706747975,-74.00311633472813,TAO Downtown,40.7425455,-74.00383733,Asian Restaurant
1280,Chelsea,40.744034706747975,-74.00311633472813,Atlantic Theater Company (Linda Gross Theater),40.74395338025244,-74.00147596546887,Theater
1281,Chelsea,40.744034706747975,-74.00311633472813,Dil-e Punjab Deli,40.74484451009235,-74.00252750283143,Indian Restaurant
1282,Chelsea,40.744034706747975,-74.00311633472813,Bathtub Gin,40.74363822116563,-74.00328979578983,Speakeasy
1283,Chelsea,40.744034706747975,-74.00311633472813,Blossom Restaurant,40.74539444900616,-74.00210631921428,Vegetarian / Vegan Restaurant
1284,Chelsea,40.744034706747975,-74.00311633472813,Billy's Bakery,40.74537356166141,-74.00211935705546,Cupcake Shop
